Season,Round,Age,Location,Replicate,% moisture,Wet weight g,Protein g/100g dry weight,Protein g/100g wet weight,fat g/100g dry weight,fat g/100g wet weight,fat mg/g dry weight,fat mg/g wet weight,total fat (g/cm2),protein g/cm2,No. of days,average dry weight accumulation (g/m2/day),average daily fat accumulation (g/m2/day),average daily protein accumulation (g/m2/day),dry weight,name,value
Autumn/Winter,2,13,Berth C,A,97.8,5.6249,1.25,NA,0.08,0,0.8,0.02,5.367466666666663e-6,8.386666666666661e-5,13,0.00967692307692307,0.00412882051282051,0.06451282051282047,0.1258,MUFA~(g/m^2),0.012076844941080998
Autumn/Winter,2,13,Berth C,A,97.8,5.6249,1.25,NA,0.08,0,0.8,0.02,5.367466666666663e-6,8.386666666666661e-5,13,0.00967692307692307,0.00412882051282051,0.06451282051282047,0.1258,PUFA~(g/m^2),0.005112824865567139
Autumn/Winter,2,13,Berth C,A,97.8,5.6249,1.25,NA,0.08,0,0.8,0.02,5.367466666666663e-6,8.386666666666661e-5,13,0.00967692307692307,0.00412882051282051,0.06451282051282047,0.1258,ω3~PUFA~(g/m^2),0.0032175535791931125
Autumn/Winter,2,13,Berth C,B,97.9,5.1266,3.1,0.1,0.17,0,1.7,0.04,9.927999999999894e-6,1.8103999999999806e-4,13,0.008423076923076832,0.007636923076922995,0.13926153846153697,0.1095,Fat~(g/m^2),0.09927999999999894
Autumn/Winter,2,13,Berth C,B,97.9,5.1266,3.1,0.1,0.17,0,1.7,0.04,9.927999999999894e-6,1.8103999999999806e-4,13,0.008423076923076832,0.007636923076922995,0.13926153846153697,0.1095,Dry~weight~(g),0.10949999999999882
Autumn/Winter,2,13,Berth C,B,97.9,5.1266,3.1,0.1,0.17,0,1.7,0.04,9.927999999999894e-6,1.8103999999999806e-4,13,0.008423076923076832,0.007636923076922995,0.13926153846153697,0.1095,Protein~(g/m^2),1.8103999999999807
Autumn/Winter,2,13,Berth C,B,97.9,5.1266,3.1,0.1,0.17,0,1.7,0.04,9.927999999999894e-6,1.8103999999999806e-4,13,0.008423076923076832,0.007636923076922995,0.13926153846153697,0.1095,EPA~(g/m^2),0.0022431062610007552
Autumn/Winter,2,13,Berth C,B,97.9,5.1266,3.1,0.1,0.17,0,1.7,0.04,9.927999999999894e-6,1.8103999999999806e-4,13,0.008423076923076832,0.007636923076922995,0.13926153846153697,0.1095,SFA~(g/m^2),0.03531290142318332
Autumn/Winter,2,13,Berth C,B,97.9,5.1266,3.1,0.1,0.17,0,1.7,0.04,9.927999999999894e-6,1.8103999999999806e-4,13,0.008423076923076832,0.007636923076922995,0.13926153846153697,0.1095,MUFA~(g/m^2),0.021790175106864488
Autumn/Winter,2,13,Berth C,B,97.9,5.1266,3.1,0.1,0.17,0,1.7,0.04,9.927999999999894e-6,1.8103999999999806e-4,13,0.008423076923076832,0.007636923076922995,0.13926153846153697,0.1095,PUFA~(g/m^2),0.011519952868996737
Autumn/Winter,2,13,Berth C,B,97.9,5.1266,3.1,0.1,0.17,0,1.7,0.04,9.927999999999894e-6,1.8103999999999806e-4,13,0.008423076923076832,0.007636923076922995,0.13926153846153697,0.1095,ω3~PUFA~(g/m^2),0.007850871913502642
Autumn/Winter,2,13,Berth C,C,98.1,5.6687,1.55,NA,0.07,0,0.7,0.01,3.961066666666653e-6,8.770933333333303e-5,13,0.008161538461538434,0.0030469743589743485,0.06746871794871771,0.1061,Fat~(g/m^2),0.03961066666666653
Autumn/Winter,2,13,Berth C,C,98.1,5.6687,1.55,NA,0.07,0,0.7,0.01,3.961066666666653e-6,8.770933333333303e-5,13,0.008161538461538434,0.0030469743589743485,0.06746871794871771,0.1061,Dry~weight~(g),0.10609999999999964
Autumn/Winter,2,13,Berth C,C,98.1,5.6687,1.55,NA,0.07,0,0.7,0.01,3.961066666666653e-6,8.770933333333303e-5,13,0.008161538461538434,0.0030469743589743485,0.06746871794871771,0.1061,Protein~(g/m^2),0.8770933333333303
Autumn/Winter,2,13,Berth C,C,98.1,5.6687,1.55,NA,0.07,0,0.7,0.01,3.961066666666653e-6,8.770933333333303e-5,13,0.008161538461538434,0.0030469743589743485,0.06746871794871771,0.1061,EPA~(g/m^2),0.00125111193929463
Autumn/Winter,2,13,Berth C,C,98.1,5.6687,1.55,NA,0.07,0,0.7,0.01,3.961066666666653e-6,8.770933333333303e-5,13,0.008161538461538434,0.0030469743589743485,0.06746871794871771,0.1061,SFA~(g/m^2),0.015926316848858667
Autumn/Winter,2,13,Berth C,C,98.1,5.6687,1.55,NA,0.07,0,0.7,0.01,3.961066666666653e-6,8.770933333333303e-5,13,0.008161538461538434,0.0030469743589743485,0.06746871794871771,0.1061,MUFA~(g/m^2),0.0067965810756275835
Autumn/Winter,2,13,Berth C,C,98.1,5.6687,1.55,NA,0.07,0,0.7,0.01,3.961066666666653e-6,8.770933333333303e-5,13,0.008161538461538434,0.0030469743589743485,0.06746871794871771,0.1061,PUFA~(g/m^2),0.005613096808727257
Autumn/Winter,2,13,Berth C,C,98.1,5.6687,1.55,NA,0.07,0,0.7,0.01,3.961066666666653e-6,8.770933333333303e-5,13,0.008161538461538434,0.0030469743589743485,0.06746871794871771,0.1061,ω3~PUFA~(g/m^2),0.003550452800700977
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,Fat~(g/m^2),0.10282666666666765
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,Dry~weight~(g),0.09640000000000093
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,Protein~(g/m^2),2.2621866666666888
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,EPA~(g/m^2),0.0032298787930248054
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,SFA~(g/m^2),0.03653903906365497
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,MUFA~(g/m^2),0.01664629839482015
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,PUFA~(g/m^2),0.013341883937340922
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,ω3~PUFA~(g/m^2),0.00853019270978346
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,Fat~(g/m^2),0.10282666666666765
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,Dry~weight~(g),0.09640000000000093
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,Protein~(g/m^2),2.2621866666666888
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,EPA~(g/m^2),0.0032298787930248054
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,SFA~(g/m^2),0.03653903906365497
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,MUFA~(g/m^2),0.01664629839482015
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,PUFA~(g/m^2),0.013341883937340922
Autumn/Winter,2,13,Berth G,A,98.2,5.3324,4.4,0.1,0.2,0,2,0.04,1.0282666666666766e-5,2.2621866666666887e-4,13,0.0074153846153846865,0.007909743589743666,0.17401435897436068,0.0964,ω3~PUFA~(g/m^2),0.00853019270978346
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,Fat~(g/m^2),0.27934399999999926
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,Dry~weight~(g),0.13429999999999964
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,Protein~(g/m^2),4.369226666666655
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,EPA~(g/m^2),0.008910191266555146
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,SFA~(g/m^2),0.10023965174874538
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,MUFA~(g/m^2),0.05114449787002653
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,PUFA~(g/m^2),0.0280671024896487
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,ω3~PUFA~(g/m^2),0.01659523123395896
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,Fat~(g/m^2),0.27934399999999926
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,Dry~weight~(g),0.13429999999999964
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,Protein~(g/m^2),4.369226666666655
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,EPA~(g/m^2),0.008910191266555146
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,SFA~(g/m^2),0.10023965174874538
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,MUFA~(g/m^2),0.05114449787002653
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,PUFA~(g/m^2),0.0280671024896487
Autumn/Winter,2,13,Berth G,B,98.1,7.009,6.1,0.1,0.39,0.01,3.9,0.07,2.7934399999999927e-5,4.3692266666666546e-4,13,0.010330769230769202,0.021487999999999945,0.336094358974358,0.1343,ω3~PUFA~(g/m^2),0.01659523123395896
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,Fat~(g/m^2),0.031631999999999605
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,Dry~weight~(g),0.06589999999999918
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,Protein~(g/m^2),0.9841066666666544
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,EPA~(g/m^2),0.0013268145886080336
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,SFA~(g/m^2),0.011841194347388676
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,MUFA~(g/m^2),0.0055826349671621025
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,PUFA~(g/m^2),0.004230786141033163
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,ω3~PUFA~(g/m^2),0.0025284579896115355
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,Fat~(g/m^2),0.031631999999999605
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,Dry~weight~(g),0.06589999999999918
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,Protein~(g/m^2),0.9841066666666544
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,EPA~(g/m^2),0.0013268145886080336
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,SFA~(g/m^2),0.011841194347388676
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,MUFA~(g/m^2),0.0055826349671621025
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,PUFA~(g/m^2),0.004230786141033163
Autumn/Winter,2,13,Berth G,C,98.6,4.851,2.8,0,0.09,0,0.9,0.01,3.1631999999999607e-6,9.841066666666544e-5,13,0.005069230769230706,0.0024332307692307388,0.07570051282051188,0.0659,ω3~PUFA~(g/m^2),0.0025284579896115355
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,Fat~(g/m^2),6.499584000000008
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,Dry~weight~(g),0.982800000000001
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,Protein~(g/m^2),47.17440000000005
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,EPA~(g/m^2),0.14023169911138153
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,SFA~(g/m^2),2.540271260569507
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,MUFA~(g/m^2),1.648501529553796
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,PUFA~(g/m^2),0.48925281689970884
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,ω3~PUFA~(g/m^2),0.2903315548268972
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,Fat~(g/m^2),6.499584000000008
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,Dry~weight~(g),0.982800000000001
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,Protein~(g/m^2),47.17440000000005
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,EPA~(g/m^2),0.14023169911138153
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,SFA~(g/m^2),2.540271260569507
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,MUFA~(g/m^2),1.648501529553796
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,PUFA~(g/m^2),0.48925281689970884
Autumn/Winter,2,32,Berth C,A,94.5,17.7457,9,0.5,1.24,0.07,12.4,0.69,6.499584000000007e-4,0.004717440000000005,32,0.03071250000000003,0.20311200000000024,1.4742000000000015,0.9828,ω3~PUFA~(g/m^2),0.2903315548268972
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,Fat~(g/m^2),5.283488000000002
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,Dry~weight~(g),0.9618000000000002
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,Protein~(g/m^2),43.088640000000005
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,EPA~(g/m^2),0.0884133504911989
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,SFA~(g/m^2),2.081081864180934
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,MUFA~(g/m^2),1.3813533474363022
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,PUFA~(g/m^2),0.3460751147798356
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,ω3~PUFA~(g/m^2),0.2054557859033574
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,Fat~(g/m^2),5.283488000000002
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,Dry~weight~(g),0.9618000000000002
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,Protein~(g/m^2),43.088640000000005
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,EPA~(g/m^2),0.0884133504911989
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,SFA~(g/m^2),2.081081864180934
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,MUFA~(g/m^2),1.3813533474363022
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,PUFA~(g/m^2),0.3460751147798356
Autumn/Winter,2,32,Berth C,B,94.9,18.6773,8.4,0.4,1.03,0.05,10.3,0.53,5.283488000000002e-4,0.004308864000000001,32,0.030056250000000007,0.16510900000000006,1.3465200000000002,0.9618,ω3~PUFA~(g/m^2),0.2054557859033574
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,Fat~(g/m^2),6.269087999999993
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,Dry~weight~(g),0.883799999999999
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,Protein~(g/m^2),52.320959999999936
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,EPA~(g/m^2),0.21005467127221472
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,SFA~(g/m^2),2.163563114103812
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,MUFA~(g/m^2),1.494388947050899
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,PUFA~(g/m^2),0.7136857521558343
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,ω3~PUFA~(g/m^2),0.46912209917461295
Autumn/Winter,2,32,Berth C,C,94,14.8309,11.1,0.7,1.33,0.08,13.3,0.79,6.269087999999993e-4,0.005232095999999993,32,0.02761874999999997,0.19590899999999978,1.635029999999998,0.8838,Fat~(g/m^2),6.269087999999993
